id,type,address,number,postal_code,municipality,province,location,public,available,hours,coord_x,coord_y,Latitude AED,Longitude AED
5426.0,,Romeinse straat ,14.0,3001,Heverlee,Vlaams-Brabant,"EHBO lokaal,glvl,kantoorgebouw",,,,50.8643,4.696,50.8452189,4.7369969
5427.0,,Drève de Prieuré,19.0,1160,Bruxelles,Bruxelles-Brussel,bureau à gauche réception,,,,50.8167,4.4333,50.66712425,4.4333
5428.0,,Godefriduskaai ,18.0,2000,Antwerpen,Antwerpen,aan de toiletten,,,,51.2199,4.4035,51.2280913,4.4089858
5429.0,,Rue Bonne Fortune ,17.0,4000,Liège,Liège,"salle de réunion,à gauche WC ",,,,50.6524,5.552499999999999,50.6524,5.552499999999999
5430.0,,Rue de la Gelée ,20.0,4800,Verviers,Liège,couloir technique,,,,50.58286,5.85184,50.58286,5.85184
5432.0,,J.E. Mommaertslaan,18.0,1831,Diegem,Vlaams-Brabant,"3de verd ,aan receptie",,,,50.8973,4.4335,50.8973,4.4335
5433.0,,Geldenaaksebaan ,464.0,3001,Leuven,Vlaams-Brabant,hoofdingangreceptieglvl,,,,50.8643,4.696,50.850832,4.7224122
5434.0,,Rue Van Opré ,91.0,5100,Jambes,Namur,"rez de ch,dans le hall",,,,50.42752,4.900180000000001,50.458682,4.8731793
5435.0,,Avenue Prince de Liège ,15.0,5100,Jambes,Namur,"rez de ch,dans le hall",,,,50.42752,4.900180000000001,50.42752,4.900180000000001
5436.0,,Place de la Wallonie,,5100,Jambes,Namur,"bât. 1 et 2rez,dans le hall",,,,50.42752,4.900180000000001,50.4563175,4.872500696202966
5437.0,,Avenue Prince de Liège,7.0,5100,Jambes,Namur,"ez de ch,dans le hall",,,,50.42752,4.900180000000001,50.42752,4.900180000000001
5438.0,,Rue de l Ecluse,22.0,6000,Charleroi,Hainaut,"rez de ch, dans le hall",,,,50.4114,4.4445,50.4114,4.4445
5439.0,,Rue des Brigades d Irlande ,1.0,5100,Jambes,Namur,"rez de ch,dans le hal",,,,50.42752,4.900180000000001,50.42752,4.900180000000001
5440.0,,Breitwaterstraat ,12.0,3630,Maasmechelen,Limburg,glvl in showroom,,,,50.97732857142857,5.711042857142857,50.9494478,5.7065366
5441.0,,Slakweidestraat ,33.0,3630,Maasmechelen,Limburg,kantoor Bewaking,,,,50.97732857142857,5.711042857142857,50.9403461,5.6947822
5442.0,,Biezenstraat,,3300,Tienen,Vlaams-Brabant,ingang Gieterij,,,,50.81495555555556,4.924133333333334,50.81495555555556,4.924133333333334
5443.0,,Biezenstraat ,31.0,3300,Tienen,Vlaams-Brabant,Sociaal centrum Magazijn,,,,50.81495555555556,4.924133333333334,50.81495555555556,4.924133333333334
5444.0,,Sint-Amandusstraat,18.0,3511,Hasselt,Limburg,achter toog grote feestzaal,,,,50.95535,5.2902000000000005,50.95535,5.2902000000000005
5445.0,,Froissartlaan,95.0,1040,Bruxelles,Bruxelles-Brussel,5de étage,,,,50.8327,4.3884,50.8327,4.3884
5446.0,,Pastoor Woutersstraat ,22.0,1850,Grimbergen,Vlaams-Brabant, glvl app,,,,50.9341,4.3721,51.1645274,4.3721
5447.0,,Wetstraat,51.0,1040,Brussel,Bruxelles-Brussel,"glvl, in hal aan opgang van trappen",,,,50.8327,4.3884,50.8327,4.3884
5449.0,,Route du Condroz,541.0,4031,Liège,Liège,shop entrée,,,,50.6113,5.5994,50.5193421,5.4145584
5450.0,,Rue Grande ,1.0,7387,Honnelles,Hainaut,défibrillateur portablemanifest loca,,,,50.358672727272726,3.7270545454545454,50.358672727272726,3.7270545454545454
5451.0,,Rue Grande ,1.0,7387,Honnelles,Hainaut,défibrillateur portablemanifest loca,,,,50.358672727272726,3.7270545454545454,50.358672727272726,3.7270545454545454
5452.0,,Rue St ROCH,25.0,4500,Huy,Liège,hall entrée manège,,,,50.517566666666674,5.227133333333334,50.5691269,5.227133333333334
5453.0,,Place Willy Deveson,4.0,7900,Leuze-en-Hainaut,Hainaut,cafetaria,,,,50.6255,3.6314,50.6255,3.6314
5454.0,,Rue de la Forge ,31.0,7900,Leuze-en-Hainaut,Hainaut,"sal d villa entrée,Rue d Ath 30",,,,50.6255,3.6314,50.6255,3.6314
5455.0,,Rue Espace Pierre Descamps ,22.0,7972,Aubechies,Hainaut,hall entrée,,,,50.551633333333335,3.676833333333333,50.551633333333335,3.676833333333333
5456.0,,Rue Bernard Hecquet ,22.0,7972,Stambruges,Hainaut,cafetaria,,,,50.551633333333335,3.676833333333333,50.5080657,3.7184906
5457.0,,Rue Porte à Camp,8.0,7971,Basècles,Hainaut,hall accueil,,,,50.537225,3.64075,50.537225,3.64075
5458.0,,Rue Porte à Camp ,8.0,7971,Basècles,Hainaut,cafetaria,,,,50.537225,3.64075,50.537225,3.64075
5459.0,,Rue Joseph Wauters ,1.0,7972,Beloeil,Hainaut,cafetaria,,,,50.551633333333335,3.676833333333333,50.551633333333335,3.676833333333333
5460.0,,Rue Joseph Wauters ,20.0,7972,Beloeil,Hainaut,salle de spectacle,,,,50.551633333333335,3.676833333333333,50.551633333333335,3.676833333333333
5461.0,,Grand Place ,1.0,7390,Quaregnon,Hainaut,accueil,,,,50.4428,3.8567,50.4428,3.8567
5462.0,,Rue des Patriotes ,,7390,Quaregnon,Hainaut,"rez,dans le couloir à gauche",,,,50.4428,3.8567,50.4428,3.8567
5463.0,,Rue de la Chapelle,,7390,Quaregnon,Hainaut,"buvette,rez,à gauche près fenêt",,,,50.4428,3.8567,50.4428,3.8567
5464.0,,Rue Louis Blanqui ,251.0,7390,Quaregnon,Hainaut,"dans le chalet d accueil,rez",,,,50.4428,3.8567,50.4428,3.8567
5465.0,,Rue des Tisserands ,24.0,1080,Bruxelles,Bruxelles-Brussel,couloir d accès salle de gym,,,,50.8499,4.3125,50.8499,4.3125
5466.0,,Uilenbaan,80.0,2160,Wommelgem,Antwerpen,"2de verdieping SecureLink, receptie",,,,51.2045,4.5225,51.213005550000005,4.519486484162901
5467.0,,Krijgsbaan,247.0,9140,Temse,Oost-Vlaanderen,"kantoor, receptie",,,,51.12145,4.202525,51.1695945,4.3674352
5468.0,,Rue En Charotte ,28.0,6940,Durbuy,Luxembourg,"rez, secrétariat de l école",,,,50.34262,5.4621200000000005,50.34262,5.4621200000000005
5469.0,,Rue du Marais,,6940,Durbuy,Luxembourg,"rez du 1° bâtiment,secrétariat l éc",,,,50.34262,5.4621200000000005,50.34262,5.4621200000000005
5470.0,,Avenue Léopold Wiener,60.0,1170,Bruxelles,Bruxelles-Brussel,sas grande salle à droite,,,,50.8015,4.4144,50.8045371,4.4089447
5471.0,,Avenue Léopold Wiener ,60.0,1170,Bruxelles,Bruxelles-Brussel,"piscine,entrée vestiaires",,,,50.8015,4.4144,50.8045371,4.4089447
5472.0,,Leuvensesteenweg ,605.0,1930,Zaventem,Vlaams-Brabant,"inkom,glvl,onder trap",,,,50.88275,4.490600000000001,51.0011604,4.5237948
5473.0,,Avenue Charles Albert ,9.0,1170,Bruxelles,Bruxelles-Brussel,"sal de gym,bloc D,sal maté",,,,50.8015,4.4144,50.8015,4.4144
5474.0,,Rue Fond Râce ,25.0,4300,Waremme,Liège,sas propretéavant zone productio,,,,50.69627142857143,5.267071428571429,50.69627142857143,5.267071428571429
5475.0,,Kiewitstraat ,194.0,3500,Hasselt,Limburg,gelijkvloers,,,,50.915099999999995,5.32285,51.0076195,5.2832235
5476.0,,Avenue Jules Bordet,166.0,1140,Brussel,Bruxelles-Brussel,4de verdieping,,,,50.8744,4.399,50.7394786,4.399
5477.0,,Koning Albert straat,,3500,Hasselt,Limburg,klantendienst,,,,50.915099999999995,5.32285,51.1089654,5.32285
5478.0,,Sint-Maartensdal ,4.0,3000,Leuven,Vlaams-Brabant,"via JP Minckelersstr,onthaal",,,,50.8796,4.7009,50.8826124,4.7057121
5479.0,,Stationsstraat ,37.0,1740,Ternat,Vlaams-Brabant,onder afdak ingang hoofdgebouw,,,,50.8665,4.1668,51.0875501,4.1668
5480.0,,Stationsstraat,35.0,1740,Ternat,Vlaams-Brabant,inkomhal blok A/C glvl,,,,50.8665,4.1668,51.0875501,4.1668
5481.0,,Avenue du Centenaire ,400.0,4102,Ougrée,Liège,4° étage en face ascenseu,,,,50.6015,5.5444,50.4067983,5.5444
5482.0,,Rue de Wiesenbach ,2.0,4780,Sankt,Liège,,,,,50.30975,6.088,50.30975,6.088
5483.0,,Koning Boudewijnlaan ,12.0,3500,Hasselt,Limburg,in hal tgo leerlingensecre,,,,50.915099999999995,5.32285,51.1478381,5.32285
5484.0,,Liersesteenweg,1.0,2640,Mortsel,Antwerpen,"gelijkvloers, openlucht",,,,51.167,4.4513,51.1491229,4.5774378
5485.0,,Gemeenteplein,4.0,2640,Mortsel,Antwerpen,"midden plein,buitengevel witte kiosk",,,,51.167,4.4513,51.167,4.4513
5486.0,,Drabstraat,47.0,2640,Mortsel,Antwerpen,"glvl,rechts in de inkomhal sporthal",,,,51.167,4.4513,51.1306102,4.4389576
5487.0,,Brugmannlaan ,577.0,1180,Brussel,Bruxelles-Brussel,"kantoor gerechtsdeurwaarders,glv",,,,50.8022,4.3394,50.80181555,4.340407003766234
5489.0,,Industrieweg ,1.0,2850,Boom,Antwerpen,"à l entrée d bureaux,rez,couloir",,,,51.0924,4.3717,51.0924,4.3717
5490.0,,Avenue Jules Bordet ,168.0,1140,Bruxelles,Bruxelles-Brussel,infirmerie,,,,50.8744,4.399,50.7394786,4.399
5491.0,,Hoogstraa,187.0,1930,Zaventem,Vlaams-Brabant,hall entrée,,,,50.88275,4.490600000000001,50.88275,4.490600000000001
5492.0,,Rue du Bosquet,3.0,1400,Nivelles,Brabant Wallon,1er étage infirmerie,,,,50.59825,4.308949999999999,50.59825,4.308949999999999
5493.0,,Hof Ter Hillestraat,12.0,8670,Oostduinkerke,West-Vlaanderen,aan bureel vd Caddymaster,,,,51.11066666666667,2.6733,51.1173039,2.6973128
5494.0,,Brouwerij,1.0,8720,Dentergem,West-Vlaanderen,inkomhal,,,,50.945375,3.411425,50.945375,3.411425
5495.0,,Meulebekesteenweg,7.0,8720,Dentergem,West-Vlaanderen,centrale gang kleedkamers,,,,50.945375,3.411425,50.9251952,3.3159874
5496.0,,Alfons De Cockstraat ,12.0,9310,Herdersem,Oost-Vlaanderen,glvl ter hoogte v inkom,,,,50.95215,4.1105,50.9757071,4.0665371
5497.0,,Place Abbé Goffinet,22.0,6750,Musson,Luxembourg,dans la salle de gym,,,,49.560333333333325,5.6686000000000005,49.5582493,5.7054832
5498.0,,Chaussée de Waterloo ,890.0,1000,Bruxelles,Bruxelles-Brussel,hall accueil,,,,50.8504,4.3488,50.7909954,4.3745434
5499.0,,Rue de la Poste,7.0,5630,Cerfontaine,Namur,salle de fitness,,,,50.19911666666667,4.4405,50.19911666666667,4.4405
5500.0,,Rue Tienne de la Petite Bilande ,30.0,1300,Wavre,Brabant Wallon,réfectoire,,,,50.706,4.5884,50.706,4.5884
5501.0,,Chemin du Peiffeschoff,111.0,6700,Arlon,Luxembourg,hall d entrée,,,,49.686575000000005,5.7898499999999995,49.6957617,5.8437328
5502.0,,Place en Piconrue,6.0,6600,Bastogne,Luxembourg,salle des professeurs,,,,50.0042,5.77104,50.0059561,5.7214413
5503.0,,Rue Terre à Briques,29.0,7522,Tournai,Hainaut,hall entrée batiment C,,,,50.610425,3.30165,50.615233,3.3330527
5504.0,,Place Communale,4.0,1380,Plancenoit,Brabant Wallon,hall entrée,,,,50.67935,4.470033333333333,50.67603665,4.470033333333333
5505.0,,Humbeeksesteenweg ,98.0,1850,Grimbergen,Vlaams-Brabant,"GDC,glvl thv verzorgingslokaa",,,,50.9341,4.3721,50.9444771,4.3977498
5506.0,,Eppegemsesteenweg ,,1850,Grimbergen,Vlaams-Brabant,Office 1° verd thv koffie,,,,50.9341,4.3721,50.9607864,4.496379
5507.0,,Eppegemsesteenweg ,,1850,Grimbergen,Vlaams-Brabant,"GD1-magazijn,glvl",,,,50.9341,4.3721,50.9607864,4.496379
5508.0,,Industrieweg,16.0,1850,Grimbergen,Vlaams-Brabant,GD2 magazijn vooraan,,,,50.9341,4.3721,50.9341,4.3721
5509.0,,Avenue des Hannetons ,50.0,1170,Bruxelles,Bruxelles-Brussel,accueil,,,,50.8015,4.4144,50.8101073,4.4117883
5510.0,,Rue de la Heid ,8.0,4920,Aywaille,Liège,bât à 2 étages situé de l Amblève,,,,50.4667,5.6854,50.4667,5.6854
5511.0,,Rue Nicolas Lambercy,7.0,4920,Aywaille,Liège,bâtiment à 1 étage,,,,50.4667,5.6854,50.4667,5.6854
5512.0,,Avenue de la Libération ,2.0,4920,Aywaille,Liège,bât à 1 étage + combles,,,,50.4667,5.6854,50.4667,5.6854
5513.0,,Avenue François Cornesse ,63.0,4920,Aywaille,Liège,bâtiment à 1 étage,,,,50.4667,5.6854,50.4762069,5.656768
5514.0,,Rue Deigné ,61.0,4920,Aywaille,Liège,bâtiment à 1 étage,,,,50.4667,5.6854,50.4667,5.6854
5515.0,,Rue de l Ecole,2.0,4920,Aywaille,Liège,nouveau bâtiment scolaire,,,,50.4667,5.6854,50.4667,5.6854
5516.0,,Rue de Louveigné,3.0,4920,Aywaille,Liège,bâtiment sans étage,,,,50.4667,5.6854,50.4667,5.6854
5517.0,,Rue Ladry ,25.0,4920,Aywaille,Liège, bâtiment scolaire,,,,50.4667,5.6854,50.4667,5.6854
5518.0,,Rue Havelange,,4920,Aywaille,Liège,"salle de sport ou soirées,pas d étag",,,,50.4667,5.6854,50.4667,5.6854
5519.0,,Rue de l Aéropostale,11.0,4460,Grâce-Hollogne,Liège,"rez de ch, zone orange",,,,50.6401,5.452583333333333,50.6401,5.452583333333333
5520.0,,Rue de l Aéropostale ,11.0,4460,Grâce-Hollogne,Liège,"rez de ch, zone bleu",,,,50.6401,5.452583333333333,50.6401,5.452583333333333
5521.0,,Houtstraat,3.0,2260,Oevel,Antwerpen,in kast op 1° verdiep ingang magazijn,,,,51.106075,4.9019,51.1968797,4.7324469
5523.0,,Rue De Ropaix ,16.0,7370,Dour,Hainaut,hoofdingang links,,,,50.38895,3.772275,50.38895,3.772275
5524.0,,Gistelsesteenweg ,2.0,8460,Oudenburg,West-Vlaanderen,aan de kerk,,,,51.174499999999995,3.018325,51.2023733,2.9356515
5525.0,,Brugsesteenweg,85.0,8460,Oudenburg,West-Vlaanderen,aan de muur,,,,51.174499999999995,3.018325,50.8874903,3.018325
5526.0,Appareil fixe-Vast apparaat,Marialoopsteenweg,51.0,8760,Meulebeke,West-Vlaanderen,Ingang TWE Meulebeke,Oui-Ja,Oui-Ja,,50.9514,3.288,50.9643022,3.3277769
5527.0,,Pastoor Bungenerslaan,34.0,3930,Achel,Limburg,achter receptie,,,,51.252,5.510866666666666,51.2560084,5.4793418
5528.0,,Jan van Gentstraat ,7.0,2000,Antwerpen,Antwerpen,"rechts v inkomhal,kanto",,,,51.2199,4.4035,51.1740791,4.4035
5532.0,,Nieuwmoerse Steenweg ,113.0,2990,Wuustwezel,Antwerpen,"glvl,hal links binnenkom",,,,51.3958,4.61975,51.4046082,4.5460776
5533.0,,Hermesstraat ,4.0,1930,Nossegem,Vlaams-Brabant,1ste verdieping naast toilet,,,,50.88275,4.490600000000001,51.0632743,4.490600000000001
5534.0,,Koekoekstraat,2.0,1755,Gooik,Vlaams-Brabant,buitengevel gemeentehuis,,,,50.777375000000006,4.104325,50.777375000000006,4.104325
5535.0,,Rue de la Loi,227.0,1000,Brussel,Bruxelles-Brussel,"2de verdieping, kantine",,,,50.8504,4.3488,50.8504,4.3488
5536.0,,"Zone Industrielle de l Europe II, ",1.0,7900,Leuze-en-Hainaut,Hainaut,"1° v,eind gang",,,,50.6255,3.6314,50.6255,3.6314
5537.0,,Technologiepark ,1.0,9052,Zwijnaarde,Oost-Vlaanderen,balie gelijkvloers,,,,51.0008,3.7075,51.0008,3.7075
5538.0,,Grensstraat  ,7.0,1830,Machelen,Vlaams-Brabant,glvl rechts van balie,,,,50.9106,4.4417,50.9106,4.4032786
5539.0,,Rietschoorvelden,20.0,2170,Merksem,Antwerpen,achter receptie glvl,,,,51.2462,4.449,51.2549538,4.4324596
5540.0,,Graankaai ,4.0,8800,Roeselare,West-Vlaanderen,gebouw administratie naast hangar,,,,50.942375,3.14765,50.9385575,3.1688849
5541.0,,Léon Monnoyerkaai ,11.0,1000,Brussel,Bruxelles-Brussel,pauzelokaal,,,,50.8504,4.3488,50.8811,4.3744996
5542.0,,Léon Monnoyerkaai ,11.0,1000,Brussel,Bruxelles-Brussel,hoofdingang,,,,50.8504,4.3488,50.8811,4.3744996
5543.0,,Industriestraat,16.0,3560,Lummen,Limburg,receptiegebouw,,,,50.9852,5.1569,50.9852,5.1569
5544.0,,Rue Hélène Solvay ,,5030,Beuzet,Namur,rez de ch,,,,50.54581666666667,4.70585,50.54581666666667,4.70585
5545.0,,Avenue de Tervuren,168.0,1150,Bruxelles,Bruxelles-Brussel,rez de ch,,,,50.8551,4.3707,50.8379859,4.4064568
5546.0,,Avenue de Tervuren,188.0,1150,Bruxelles,Bruxelles-Brussel,"rez, 1er porte à droit",,,,50.8551,4.3707,50.8379859,4.4064568
5547.0,,Drève de Prieuré ,25.0,1160,Bruxelles,Bruxelles-Brussel,bureau,,,,50.8167,4.4333,50.66712425,4.4333
5548.0,,Everdongenlaan ,6.0,2300,Turnhout,Antwerpen,"glvl,doorgang tsn bur 6 en inkom2",,,,51.3225,4.9447,51.3007332,4.948375
5549.0,,De Munt ,8.0,8800,Roeselare,West-Vlaanderen,in sas vr kenniscentrum,,,,50.942375,3.14765,50.8496004,3.14765
5550.0,,Rue de l Industrie ,127.0,4100,Seraing,Liège,,,,,50.57735,5.5187,50.57735,5.5187
5551.0,,Rue de l Industrie ,127.0,4100,Seraing,Liège,,,,,50.57735,5.5187,50.57735,5.5187
5552.0,,Avenue du Centenaire,250.0,4102,Ougrée,Liège,,,,,50.6015,5.5444,50.4067983,5.5444
5554.0,,Nieuwstraat ,78.0,9840,De,Oost-Vlaanderen,inkom buiten,,,,50.98635,3.67035,51.2059197,3.67035
5555.0,,Sportstraat),3.0,9950,Waarschoot,Oost-Vlaanderen,"buiten, terras cafetaria",,,,51.1525,3.605,51.0604858,3.605
5556.0,,Rue de Stree s/n ,,5650,Walcourt,Namur,cafetaria-vestiaires,,,,50.2544,4.426244444444444,50.2631452,4.2452465
5558.0,,Avenue Léopold Wiener ,60.0,1170,Bruxelles,Bruxelles-Brussel,entrée principale des tri,,,,50.8015,4.4144,50.8045371,4.4089447
5559.0,,Rue de Couillet ,487.0,6200,Châtelet,Hainaut,"rez, à côté escaliers",,,,50.4032,4.521333333333334,50.4030188,4.5148338
5560.0,,Woluwedal ,30.0,1932,Sint-Stevens-Woluwe,Vlaams-Brabant,entrée cuisine,,,,50.8684,4.452,50.8684,4.452
5561.0,,Place Gabriel Petit,11.0,7500,Tournai,Hainaut,1ér étage à côté du Bar,,,,50.58736666666667,3.3838666666666666,50.58736666666667,3.3838666666666666
5562.0,,Rue Alphonse Gravis,51.0,7130,Péronnes-lez-Binche,Hainaut,,,,,50.422,4.1353,50.4389177,4.1471582
5563.0,,Rue du Moulin Blanc ,11.0,7130,Binche,Hainaut,salle de sport,,,,50.422,4.1353,50.4428612,4.1353
5564.0,,Buschbergerweg ,,4700,Eupen,Liège,Erdgeschoss/Schlieshilfe Abte,,,,50.6279,6.0365,50.6400624,6.03291
5565.0,,Place Donstienne,,6536,Donstiennes,Hainaut,local de la pétanque,,,,50.2923,4.3222000000000005,50.2923,4.3222000000000005
5566.0,,Rue du Miroir ,4.0,7000,Mons,Hainaut,au Bar,,,,50.4541,3.9523,50.4541,3.9523
5567.0,,Rue des Passages,1.0,7000,Mons,Hainaut," rez de ch, escalier",,,,50.4541,3.9523,50.4541,3.9523
5568.0,,Rue des Arbalestriers,8.0,7000,Mons,Hainaut,entrée à droite contre mur,,,,50.4541,3.9523,50.4541,3.9523
5569.0,,Rue Grand Place ,20.0,7000,Mons,Hainaut,1er étage - gauche vestiaire,,,,50.4541,3.9523,50.4541,3.9523
5570.0,,Rue de Nimy ,138.0,7000,Mons,Hainaut, à l entrée,,,,50.4541,3.9523,50.4557321,3.9538251
5571.0,,Place du Baquet ,3.0,6200,Châtelet,Hainaut,rez de ch,,,,50.4032,4.521333333333334,50.4047602,4.5251289
5572.0,,Place de l Hôtel de Ville ,6.0,6200,Châtelet,Hainaut,rez de ch,,,,50.4032,4.521333333333334,50.4032,4.521333333333334
5573.0,,Place Wilson ,116.0,6200,Châtelet,Hainaut,rez de ch,,,,50.4032,4.521333333333334,50.4032,4.521333333333334
5574.0,,Rue Saint Anne ,,6200,Châtelet,Hainaut,rez de ch,,,,50.4032,4.521333333333334,50.4032,4.521333333333334
5575.0,,Rue des Champs ,2.0,6200,Châtelet,Hainaut,rez de ch,,,,50.4032,4.521333333333334,50.4032,4.521333333333334
5576.0,,Rue de l Industrie ,31.0,1040,Bruxelles,Bruxelles-Brussel,rez de ch - hall d entrée,,,,50.8327,4.3884,50.8327,4.3884
5577.0,,Boulevard International ,57.0,1070,Bruxelles,Bruxelles-Brussel,infirmerie-rez de ch,,,,50.8362,4.3145,50.8157733,4.3033317
5578.0,,Boulevard International ,57.0,1070,Bruxelles,Bruxelles-Brussel,salle de Fitness-3° éta,,,,50.8362,4.3145,50.8157733,4.3033317
5579.0,,Telecomlaan ,,1831,Diegem,Vlaams-Brabant,3de verdieping - refter,,,,50.8973,4.4335,50.8833365,4.4405855
5580.0,,Rue du Luxembourg ,1.0,4960,Malmédy,Liège,"rez de ch, volvo poids lourds",,,,50.41913333333334,6.0247,50.2240219,6.0247
5581.0,,Vooruitgangstraat ,50.0,1210,Brussel,Bruxelles-Brussel, onthaal,,,,50.8538,4.3728,50.8538,4.3728
5582.0,,Koning Albert II laan ,16.0,1000,Brussel,Bruxelles-Brussel, onthaal,,,,50.8504,4.3488,50.8571804,4.3554652
5583.0,,Avenue Winston Churchill ,21.0,5500,Dinant,Namur,au quai principal,,,,50.23407142857143,4.914514285714286,50.23407142857143,4.914514285714286
5585.0,,Rue du Vélodrome ,15.0,5500,Anseremme,Namur,"rez de ch, vente des tickets",,,,50.23407142857143,4.914514285714286,50.4294286,4.914514285714286
5587.0,,Rue Fayais ,4.0,4950,Waimes,Liège,cuisine,,,,50.43785,6.1216,50.4239477,6.1111669
5589.0,,Nijverheidsweg ,4.0,2430,Eindhout,Antwerpen,control room,,,,51.08826666666667,5.008500000000001,51.08826666666667,5.008500000000001
5590.0,,Square de Fré,2.0,1180,Bruxelles,Bruxelles-Brussel,hall d accueil,,,,50.8022,4.3394,50.80544445,4.348617639664366
5591.0,,Avenue Camille Joset ,8.0,1150,Bruxelles,Bruxelles-Brussel,hall salle de gym,,,,50.8551,4.3707,50.8314877,4.3971552
5592.0,,Avenue Hansen Soulie ,45.0,1150,Bruxelles,Bruxelles-Brussel,salle de gym,,,,50.8551,4.3707,50.8291976,4.4004261
5593.0,,Rue Chant d Oiseau ,45.0,1150,Bruxelles,Bruxelles-Brussel,hall sous sol,,,,50.8551,4.3707,50.6871644,4.3707
5594.0,,Rue Ligue du Coin de Terre ,,7780,Comines,Hainaut,salle de sports,,,,50.7607,3.0017,50.7607,3.0017
5595.0,,Chemin Cornet d en Haut ,,7780,Comines,Hainaut,dans le local arbitre,,,,50.7607,3.0017,50.7607,3.0017
5596.0,,Rue Romaine ,40.0,7780,Comines,Hainaut,dans le hall accueil,,,,50.7607,3.0017,50.7607,3.0017
5597.0,,Chaussée des Nerviens ,25.0,1300,Wavre,Brabant Wallon,dans le hall accueil,,,,50.706,4.5884,50.724015,4.6073012
5598.0,,Avenue Jean de la Hoese,80.0,1080,Bruxelles,Bruxelles-Brussel,local secretariat,,,,50.8499,4.3125,50.8596273,4.3129159
5599.0,,Carrefour de l Europe ,3.0,5530,Godinne,Namur,hall du bâtim. d l piscine,,,,50.32646666666667,4.931188888888888,50.32646666666667,4.931188888888888
5600.0,,De Libottonstraat ,,3512,Stevoort,Limburg,"glvl,voorkant v h gebouw",,,,50.9186,5.2533,50.9194632,5.2564652
5601.0,,Rue de la Station ,,7387,Roisin,Hainaut, infirmerie,,,,50.358672727272726,3.7270545454545454,50.358672727272726,3.7270545454545454
5602.0,,Heihoekse Kerkwegel ,11.0,9971,Lembeke,Oost-Vlaanderen,"glvl,buitenkant zijgevel",,,,51.1949,3.6333,51.193715,3.6321877
5603.0,,Domaine de Cambron,1.0,7940,Brugelette,Hainaut,"Oasis Grote Zaal,achter resto",,,,50.59345,3.86795,50.5889473,3.8867669
5604.0,,Domaine de Cambron ,1.0,7940,Brugelette,Hainaut,hoek Brasserie en Stoomtrein,,,,50.59345,3.86795,50.5889473,3.8867669
5605.0,,Domaine de Cambron ,1.0,7940,Brugelette,Hainaut,regio Afrika muur oranje rest,,,,50.59345,3.86795,50.5889473,3.8867669
5606.0,,Domaine de Cambron,1.0,7940,Brugelette,Hainaut,"Ganesha,buitenzijde",,,,50.59345,3.86795,50.5889473,3.8867669
5607.0,,Domaine de Cambron ,1.0,7940,Brugelette,Hainaut,achterste muur bij panda s,,,,50.59345,3.86795,50.5889473,3.8867669
5608.0,,Kappelekensbamptstraat ,17.0,3500,Hasselt,Limburg,vanachter op terras,,,,50.915099999999995,5.32285,50.915099999999995,5.32285
5609.0,,Ten Hove ,,3510,Kermt,Limburg,tegen rechtermuur vd ingang,,,,50.9484,5.2361,50.8729156,5.2361
5610.0,,Rosweg,,1750,Sint-Martens-Lennik,Vlaams-Brabant,"cafetaria-linkerpoort,na 40m 1° deur r",,,,50.805975,4.1690249999999995,50.6993335,4.1690249999999995
5611.0,,Square Hiernaux ,2.0,6000,Charleroi,Hainaut,rez de ch au secretariat,,,,50.4114,4.4445,50.4172838,4.4507606
5612.0,,Sterrestraat ,18.0,9160,Lokeren,Oost-Vlaanderen,lokaal LO20-gang inkom Sterrestr.,,,,51.12606666666667,3.9813,50.9957022,3.9813
5613.0,,Birminghamstraat ,112.0,1070,Brussel,Bruxelles-Brussel,"1ste verd,fitness centrum",,,,50.8362,4.3145,50.8447751,4.3213157
5614.0,,Sasstraat,1.0,3500,Hasselt,Limburg,"glvl,bij binnenkomen ingang rechts",,,,50.915099999999995,5.32285,51.0091832,5.32285
5615.0,,Geleenlaan ,2.0,3600,Genk,Limburg,glvl poort 1bij binnenkomen rechts,,,,50.965,5.5008,50.9169353,5.5166583
5616.0,,Maastrichtersteenweg,21.0,3680,Maaseik,Limburg,in EHBO-kast bij onthaal,,,,51.08626666666667,5.7129,50.833763,5.649692
5617.0,,Nieuwstraat ,21.0,3650,Dilsen,Limburg,via hoofdingang commissariaat,,,,51.0385,5.739416666666667,51.2059197,5.739416666666667
5618.0,,Leuvensesteenweg ,30.0,2800,Mechelen,Antwerpen,motorenwerf aan planningslokaa,,,,51.046400000000006,4.468,51.0011604,4.5237948
5619.0,,Rue d Esneux ,,4171,Comblain-au-Pont,Liège,"hall d entrée à gauche,mur extéri",,,,50.5091,5.5786,50.5081679,5.5630301
5620.0,,Sasstraat,2.0,3500,Hasselt,Limburg,distributiecentrum Hasselt-warehouse,,,,50.915099999999995,5.32285,51.0091832,5.32285
